artist,hotness
Birds and Buildings,0.452451
Blue Angel,0.452444
Michael Schenker's Temple of Rock,0.452412
Bob Seger & The Silver Bullet Band,0.452365
New Century Classics,0.452309
Hexentanz,0.45183
Bakflip,0.451825
Supercrooo,0.451688
П.т.в.п.,0.451548
Omar A. Rodriguez-Lopez,0.451423
Unruly Child,0.451378
Recon,0.451377
Turn,0.451372
Dantesco,0.451361
Dave Liebman,0.451288
Triarii,0.451232
The Pebbles,0.451182
Inch-time,0.451074
El Parque,0.451016
LAST ALLIANCE,0.450937
Life Down Here,0.450872
Pensées Nocturnes,0.450865
Autumnblaze,0.450778
Source Direct,0.450634
7th Heaven,0.450523
Transcending Bizarre?,0.450444
Los Shakers,0.450431
Cadáver Exquisito,0.450413
Jonas Breum,0.450359
Superguidis,0.450128
Devil Presley,0.450112
The Joggers,0.449634
Whip,0.449496
BONNIE PINK,0.449309
Blizzard Entertainment,0.449275
Do As Infinity,0.449266
Carmen Villain,0.449155
The Break,0.449132
Gloryful,0.449114
The Apemen,0.449068
Dol Ammad,0.448825
Cacophony,0.448779
Ricky Nelson,0.448754
浜田麻里,0.448643
The Stranded,0.448608
Shams,0.448569
Ghost Stories,0.448399
Hans Dulfer,0.44796
Diamond Plate,0.447828
Mind Funk,0.447826
Чёрный Кофе,0.447764
Stray Dogg,0.447733
Asgard,0.447694
The Courage,0.447673
Back Door Slam,0.447641
Waglewski Fisz Emade,0.447543
Uaral,0.447109
Dallas,0.447006
Facção Central,0.446993
Petrol,0.446807
hide,0.446706
Malodorous,0.446313
A Classic Education,0.446219
Dorsal Atlântica,0.446179
Bleeker Ridge,0.446088
タニウチヒデキ,0.446078
Metal Inquisitor,0.445967
Las Malas Amistades,0.445896
The Cult of Dom Keller,0.445854
David Arnold & Michael Price,0.445475
Metalucifer,0.445411
Izabella Scorupco,0.44531
Twisted Tower Dire,0.445029
Sun Eats Hours,0.444958
Patricio Rey y sus Redonditos de Ricota,0.444736
Winds,0.44443
The Paps,0.444418
Merlin,0.444344
Graziella Schazad,0.444166
Electric Sandwich,0.444088
Attacker,0.443963
Обе Две,0.443817
Gargoyle,0.443775
Armour,0.443663
梅林茂,0.443637
Antsy Pants,0.4436
Valkyrie,0.443572
El Reloj,0.443562
Mad Professor & Lee Perry,0.443513
Romulo Fróes,0.443137
Maja Kleszcz,0.44313
Guillotine,0.443118
Fuzz Manta,0.443112
Gotham City,0.442945
Goatmoon,0.442747
Irminsul,0.442505
Andrés Gualdrón y Los Animales Blancos,0.442348
高橋洋子,0.442192
Kevin Gilbert,0.442165
Andy Timmons Band,0.442127
North End,0.442005
ZIP Skład,0.441981
Baptism,0.441975
Blaze of Perdition,0.441933
Cesare Basile,0.441812
Niedecken,0.441801
Stephen Rippy & Kevin McMullan,0.441728
Irish Coffee,0.441661
De La Cruz,0.441504
Fisz Emade jako Tworzywo Sztuczne,0.441503
D.F.C.,0.441474
Proper Heat,0.441378
OVO,0.4413
Yoshihisa Hirano and Hideki Taniuchi,0.441227
Hans Zimmer & John Powell,0.441126
Syd Straw,0.441098
Guttural Slug,0.441036
Dandylion,0.440973
Kaamos,0.440953
Galadriel,0.440843
Yezda Urfa,0.440723
Kawasaki 3p,0.440656
Kawa,0.440572
Sex Jams,0.440486
Valentín y los Volcanes,0.440176
Moonblood,0.440133
Ndee Naldinho,0.440121
Kadeho,0.440118
Coppice Halifax,0.439935
Norrsköld,0.43989
Megadriver,0.43983
LOSTAGE,0.439744
James Christian,0.439738
Haemoth,0.439437
Blues Creation,0.439435
Iluka,0.439392
Ketzer,0.439225
Asterix,0.439099
SIAM SHADE,0.439029
Rock City Angels,0.438838
Blabpipe,0.438676
Soulhealer,0.438645
Evil Army,0.438587
Pyhä Kuolema,0.43845
Mullmuzzler,0.438316
Theme Songs,0.438289
Non Cadenza,0.43824
9,0.438222
Holocaust,0.438133
IOSONOUNCANE,0.438111
Bury Me Deep,0.438052
Devian,0.438048
Darren Smith & Terrance Zdunich,0.43804
Los Mil Jinetes,0.438013
Electrocado,0.437944
Reverence,0.437837
Beth Gibbons & Rustin Man,0.437611
Mors Syphilitica,0.43761
Cueio Limão,0.437567
Electric Mud,0.437387
Laurent Eyquem,0.437188
長渕剛,0.437182
Valis,0.43716
Romeo's Daughter,0.436985
Evildead,0.436955
ANT,0.436894
Intestine Baalism,0.436593
Mosquitos,0.436521
Curt Boettcher,0.436463
Wavetraxx,0.435822
Kristoffer Gildenlöw,0.435667
Marcomé,0.435636
Holocausto Canibal,0.435449
Ben Kenney,0.435396
Čechomor,0.435367
Fuck...I'm Dead,0.435243
Tytan,0.434939
Argentum,0.434884
Ben Barnes With Joe Echo,0.434865
Conception,0.434796
Vedomir,0.434788
Der Bote,0.43468
Amazigh Kateb,0.434679
Perverse Dependence,0.434612
Asomvel,0.434503
Nothnegal,0.43437
Alosza Awdiejew,0.434085
Dixie Aces,0.433922
Asmodeus,0.433845
Major Kong,0.433651
Agressor,0.433418
Ipang,0.433408
Carlos Ruiz Zafón,0.433358
Satanika,0.433174
Северные Врата,0.433148
Gravestone,0.433121
Jesús Alejandro El Niño,0.433016
Sylvius Leopold Weiss,0.43247
Not Otherwise Specified,0.432449
Sal La Rocca,0.432328
Aghast,0.432326
Accuser,0.43232
Biorn Borg,0.432213
Темнозорь,0.432035
Ali Farka Touré/Toumani Diabaté,0.43203
Đorđe Balašević,0.432009
Bushfire,0.431835
Тінь Сонця,0.431794
Ufo Project,0.431717
中村正人,0.43171
The Jet Age of Tomorrow,0.431674
Beowülf,0.431663
Switchtense,0.431639
PAKT.,0.431573
譚盾,0.431527
Oliva,0.431306
Kick Axe,0.431158
Unseen Terror,0.430876
Lalu,0.430855
The Tango Project,0.430732
Step in Fluid,0.430545
Sin City Sinners,0.430542
Joey Chicago,0.430435
Evadne,0.430334
reAdjust,0.43027
Banshee,0.430249
Convextion,0.430166
Witchburner,0.429922
Scruffy the Cat,0.429826
Os Cascavelletes,0.429687
Magnificent Muttley,0.429686
2Cztery7,0.429293
7 Weeks,0.429212
Téléphone,0.429089
Hans Peter Salentin,0.428755
長沼英樹,0.428392
Leize,0.428197
Wrathchild,0.428096
Bloodflowerz,0.427981
Александр Васильев,0.427647
Phantom Blue,0.427636
Virelai,0.427467
Bauer,0.427462
Олег Медведев,0.427459
Anniina Mattila,0.427434
Frankenstein Drag Queens from Planet 13,0.427402
Arida Vortex,0.427388
Gabriela Gunčíková,0.427365
Wallachia,0.427105
平野綾,0.427075
Andralls,0.427039
Cosmic Church,0.427029
Mercyless,0.427026
Last Hope,0.427019
Воплі Відоплясова,0.426992
Gecko Sector,0.426914
Aderlating,0.426784
Glenn Tipton,0.42658
Ithilien,0.426387
Ubiquitous Synergy Seeker,0.426093
Pero Defformero,0.425989
Yngwie J. Malmsteen's Rising Force,0.425864
Violent Force,0.425798
Steel Dragon,0.425504
Exorcist,0.425471
There Will Be Blood,0.425258
Elsterglanz,0.425158
Nortec Panoptica Orchestra,0.425022
OGRE YOU ASSHOLE,0.425009
Frau,0.425004
Tanssiorkesteri Ässät,0.424993
Van Stephenson,0.424853
吉田美奈子,0.424828
Vienna Circle,0.424697
amber gris,0.424573
Operadyse,0.424269
Javier Barría,0.424161
Ekkaia,0.424107
Carlos Méndez,0.424054
Judy Roderick,0.42405
The Drills,0.423825
Rama,0.423745
Mactätus,0.423717
Jack Starr's Burning Starr,0.423705
Methadrone,0.423624
日比野則彦,0.423565
Ricardo Pita,0.423564
Calibre 12,0.423488
The Alvaret Ensemble,0.423301
Corpsefucking Art,0.423291
Desi Roots,0.423172
Widowmaker,0.423129
Aaskereia,0.422985
Round Mountain,0.42298
Ave Sangria,0.422973
The Psychedelic Ensemble,0.422697
Sajama Cut,0.422678
Canaan,0.422662
Giorgos Zampetas,0.422439
Soccx,0.422433
Павел Кашин,0.422285
Matteo Costa,0.422223
Tomasz Stańko Quartet,0.422203
Yacøpsæ,0.422199
Вежливый отказ,0.422187
Lammkotze,0.422159
Inherit,0.422021
Ostzonensuppenwürfelmachenkrebs,0.42202
Björn Ulvaeus & Benny Andersson,0.421966
Deus Ex Machina,0.421916
Seducer,0.421748
Grease Helmet,0.421601
B.E.T.H,0.421512
Arandu Arakuaa,0.421317
Eternal Storm,0.4213
Wilde Jungs,0.421267
Ilaria Porceddu,0.42112
Julian's Treatment,0.421085
Garavi Sokak,0.421066
Ancient Necropsy,0.421022
Wedard,0.420904
EFen,0.420899
Maeve O'Boyle,0.420833
Valentina Dorme,0.420759
Men Among Animals,0.420331
L.S.E.,0.420078
Стары Ольса,0.419936
Bywar,0.41991
Рубль,0.419727
Чёрный Лукич,0.419599
Chicago Blues All-Stars,0.419524
Чиж,0.4194
I'm in a Coffin,0.41932
Bad Nenndorf Boys,0.419118
Waines,0.419006
Gods of Blitz,0.418956
Red Dirt,0.418938
Driller,0.418636
Livia Ferri,0.418112
Orxata Sound System,0.418
Paul Casey,0.41787
ろん,0.417453
Elffor,0.415093
Grupo San Miguel,0.414994
Realm,0.414125
Filthy Christians,0.414023
The Cast Before The Break,0.413935
E.M.I.L.,0.41388
Irish Stew of Sindidun,0.413204
Tiger Junkies,0.41319
Crumbsuckers,0.412733
Sister Double Happiness,0.412698
Vladis,0.412483
Hagbard,0.412482
Depths,0.412236
Atemnot,0.412149
La Máquina de Hacer Pájaros,0.412095
Kerrs Pink,0.411783
Кот Балу,0.411591
Fotomaker,0.411387
Dark Quarterer,0.411131
Фактор Страха,0.41113
Dai Burger,0.410964
Gunsmoke,0.410776
Kadenzza,0.410608
Die Roten Rosen,0.410524
Matorral,0.410365
Òscar Briz,0.410341
Silverhead,0.410336
Максим,0.410258
Kotebel,0.410216
Funebre,0.410174
Prophilax,0.41016
Drive  She Said,0.409906
Avian,0.409888
Lipstixx 'n' Bulletz,0.409834
Michael Aranda,0.409314
Contagion,0.408832
Aṣa,0.408596
Provision,0.408461
Tervahäät,0.408435
葉加瀬太郎,0.40843
The Evolution Control Committee,0.408408
Cemetery Rapist,0.408387
Pijani Powietrzem,0.408101
Михаил Щербаков,0.407806
コナミ矩形波倶楽部,0.407608
DJ Krush & Toshinori Kondo,0.40722
Shotgun Messiah,0.407136
Silent Rage,0.407063
Zënzar,0.407021
Melankoli,0.407009
Ventania,0.406914
DyNAbyte,0.406863
Abattoir,0.406735
Traditional,0.406649
3oda Kru,0.406531
Brett Manning,0.40642
Embrace of Thorns,0.406328
Captain Cleanoff,0.405916
L'Orchestra di Piazza Vittorio,0.40565
Naberus,0.405505
Juzhin,0.405491
Sal y mileto,0.404932
Kočani Orkestar,0.404654
Etherea,0.404649
Mystical Weapons,0.404343
Kuricorder Quartet,0.40396
These Are They,0.403903
Orator,0.403665
1st Avenue,0.403359
Sol Barniz,0.403296
Alfamega/Busta Rhymes/T.I./T.I.P.,0.403052
Monstrum,0.403027
Mujercitas Terror,0.403021
redsun,0.403013
Psy-Kick,0.402959
criminal jokers,0.402751
Teaze,0.402394
Артур Беркут,0.402238
Toxic Grind Machine,0.402157
Emade,0.401935
Nocternity,0.401872
CLAIR OBSCUR,0.401426
Daniele Luttazzi,0.401375
Artemoltobuffa,0.40134
Tramp,0.401288
Summers,0.401143
The Stills-Young Band,0.40105
Danae,0.400845
ZK+Mixmajster Fták,0.400842
Lisa Lynne and Aryeh Frankfurter,0.40062
Antonio Carlos Jobim & Elis Regina,0.400619
石川淳,0.40038
Kuervos del Sur,0.400185
Reliquary,0.399767
ARAM,0.399399
Nebiros,0.399314
Sleep Terror,0.39928
Znöwhite,0.399021
The Vegas Wake Up,0.39876
Jan Garbarek Group,0.398668
Stepan i Meduza,0.398538
Heathens,0.398409
The Hotel Alexis,0.398363
Mondstille,0.397974
Drøn,0.396712
Agents Of Abhorrence,0.396179
Fatal Fusion,0.395906
Ruined Families,0.395703
Cuarteto Cedrón,0.39527
Лора Бочарова,0.395083
Faithful Breath,0.394792
Michael Galasso,0.394776
The Itch,0.394646
The Violet May,0.394635
Dead Reptile Shrine,0.394235
Ai Laika!,0.394173
Pollens,0.394034
Devotos Do Ódio,0.393926
Action Dead Mouse,0.393863
Astaroth,0.393774
Arc Angel,0.393759
Cromlech,0.393751
Azul Limão,0.39359
Luca Turilli's Dreamquest,0.393536
Niflheim,0.393326
Faichecleres,0.393321
رابح صقر,0.393231
Ben Babbitt,0.392992
21 Guns,0.392714
Колизей,0.392376
Élie Dupuis,0.392304
Красное Дерево,0.391977
Sump,0.391965
Blood Farmers,0.391596
Urchin,0.391531
The Cundeez,0.391451
Las Chaquetas Amarillas,0.391298
Jörn Mohr,0.391053
Marcella And The Forget Me Nots,0.390955
Electrocution,0.390733
Nordverg,0.390485
Гевал,0.389899
Maria Zerfall,0.38981
Boban Marković Orkestar,0.389753
Игорь Вдовин,0.38944
CTA (California Transit Authority),0.389192
Hollywood Burnouts,0.389122
Wallace D. Wattles,0.388951
Marco Notari,0.3885
Tomoki Hasegawa,0.388496
Raices y Cultura,0.388352
Eydie Gorme y Los Panchos,0.38782
Ключи,0.387695
Ogni Giorno,0.386105
The Throbs,0.385909
Black Fate,0.385856
Волколак,0.38548
Satoko Fujii,0.385411
吉田潔,0.385209
Mikelangelo & The Black Sea Gentlemen,0.385193
Grace Slick & The Great Society,0.38517
Inferius Torment,0.385146
Octane & DLR,0.385085
DIE!!DIE!!COLOR!!!,0.384931
Magnus Karlsson,0.384651
Elevators To The Grateful Sky,0.384556
Persona Grata,0.384436
The Naked Sweat Drips,0.384401
Curt Cress,0.38415
Décima Víctima,0.383518
Zona Mc,0.383496
青山陽一,0.383115
Os Haxixins,0.382967
Frank Sinatra & Antônio Carlos Jobim,0.382903
Spiders & Snakes,0.38242
Jingle,0.382052
Textículos de Mary,0.381913
Мистер Твистер,0.381632
Taura,0.381377
Merlin's Magic,0.380423
Bob Marley & The Wailers,0.38022
Otis Redding & Carla Thomas,0.380198
Blak Lyons,0.379594
The A  B  C & D Of Boogie Woogie,0.379567
The Di Maggio Connection,0.379538
Intimate Stranger,0.379204
Jakszyk  Fripp and Collins,0.37912
Remission,0.378598
Thumlock,0.37851
Buhar Jerreau,0.378462
Burlesque,0.378385
Cztery Refy,0.37827
Epochate,0.378217
Infected Malignity,0.377811
Robertinho De Recife,0.377529
Deception,0.377513
I Cosi,0.377338
Ashes of Many,0.377333
Ritual Steel,0.377218
Vordr,0.377083
Άννα Βισση,0.377057
Shooting Gallery,0.376626
The Lou Gramm Band,0.376548
Cirrus Bay,0.376338
Harry Manfredini,0.376152
Brezno,0.376132
Los Mac's,0.376045
Lazy Lane,0.375827
René Clemencic,0.375713
Downstairs Left,0.375253
BlackShore,0.375237
The Riot Squad,0.374387
Namoli Brennet,0.374188
Shadow Shadow Shade,0.374043
Marțolea,0.373457
Peep Show,0.372874
Soul Cages,0.372823
Sons Of The Delta,0.372381
Menschliche Energie,0.372098
Mysterya,0.37173
Blood By Dayz,0.371695
Baligh Hamdi,0.371605
Eternal Deformity,0.371505
ohemgee,0.371313
Zabé da Loca,0.370945
Bjørn Alterhaug,0.370698
Forest of Fog,0.370479
Ossadogva,0.369508
Die Hafendorfer,0.369389
Massive Audio Nerve,0.368906
Baby Jane,0.368404
The Hobbit Shire,0.367957
Evidence,0.367459
Darkyra Black,0.367453
Unifaun,0.367319
44MAGNUM,0.367222
Purple Hearts,0.367179
Pete Johansen,0.367055
Robert Miles & Trilok Gurtu,0.366683
Nick The Nightfly & The Monte Carlo Nights Orchestra,0.366334
A.D.,0.366084
Cacumen,0.366003
John Littlejohn,0.364997
Taxxi,0.364951
8 Eyed Spy,0.364876
DJ Boy Wunder,0.364827
Onirophagus,0.3646
Robertinho do Recife,0.364351
Katsen,0.36393
Pentti Kumpulainen,0.363522
Backwater,0.363478
Stavros Gasparatos,0.363435
Сигнал,0.363331
Missa Mercuria,0.363068
Humana,0.363007
John Gält,0.362804
Aquefrigide,0.362757
YARKIN TÜRK RiTM GRUBU,0.362141
Trio Chemirani,0.361799
Cris Manzano,0.361706
Buon Vecchio Charlie,0.3616
Viva Revival,0.361293
die in cries,0.361146
Modus Delicti,0.360955
Крылья,0.360647
Sadistik & Kid Called Computer,0.360413
1000 Funerals,0.360355
Lapsed,0.3603
Roxy Blue,0.360271
Richie Arndt &amp,0.35921
The Last Shot of War,0.358933
Aurora Duo,0.358758
Blazon Stone,0.35873
Turpentine,0.358227
Ditch,0.358172
Poduene Blues Band,0.35805
Kimmo Korpela,0.358033
Big Mike Griffin,0.357845
Mastan & Homay,0.357543
Plaag,0.357525
Alter Egon,0.357082
Alma Rasta,0.357029
NU'EST,0.356596
Уикеда,0.355388
Maurizio Fabrizio,0.355306
Kaffe,0.354879
Stive Morgan,0.354687
Wrathblade,0.354686
Vordven,0.354646
Dead World,0.354548
Deadworld,0.354548
Mason Casey,0.354455
Imagene Peise,0.354329
Алексей Страйк,0.354282
The Claudia Quintet,0.354145
Obeisance,0.352624
Zappa Plays Zappa,0.35213
Blade Runner,0.352028
King Kronos,0.351922
Andra Dare,0.351698
Accu§er,0.349753
Sanctuaire,0.349276
Uzva,0.349103
Chynna & Vaughan,0.349014
Непоседы,0.348879
Strikelight,0.348471
Helvetets Port,0.348362
Mantraman,0.348152
;   VIINII CD'S (: | NATIRUTS,0.347665
(www.sertanejodiario.com),0.347665
;   VIINII CD'S (H) | NATIRUTS - LUAU MTV (2003),0.347665
Fred Frith Guitar Quartet,0.347153
Les Séguin,0.346881
Borah Bergman,0.346584
alfabox,0.346348
Genialistid,0.345792
Gothic Slam,0.344979
single core,0.344852
Scarlet Slipping,0.344542
Asphalt Ballet,0.344376
Shadow King,0.344281
Requiem In White,0.343976
Skitkids,0.343909
AXL & Skeeter,0.343725
Volkstrott,0.343664
LSCS,0.343175
Panam Panic,0.342718
Maleficarum,0.342695
Zenilton,0.34236
Polyphony & Stephen Layton,0.342167
Prhizzm,0.341986
Nenhum Mal,0.341956
Stranger To Stranger,0.341903
Laurence Revey,0.341779
M.S.T,0.341465
phobia punk rockers,0.341395
Giuntini Project,0.341285
Fisc,0.341174
Dércio Marques,0.341137
Bleedead,0.340804
Paul von Schilhawsky,0.340256
Bombecks,0.340155
Back To Zero,0.340106
An Act of Grace,0.340067
Brit Floyd,0.339971
Getatchew Mekuria & The Ex & Guests,0.339811
Francis Rimbert,0.339488
Johnny Raducanu,0.339271
Eigensinn,0.338607
Slavogorje,0.338585
Rising Son,0.337881
Ajob,0.337562
Vernon Reid & Masque,0.336714
Pedro Altério,0.336671
Homo Iratus,0.336083
DJ Heavy d,0.335605
Nabaath,0.335545
HEKSED,0.33438
Lynn Allen,0.334301
Angie Foster,0.333973
Akoustik Timbre Frekuency,0.333635
Savage Steel,0.333157
Teenage Suicide,0.332965
Silvio Rodríguez & Luis Eduardo Aute,0.332928
Nancy Priddy,0.332339
Carolyna Blu,0.33082
Released Anger,0.330495
Blee,0.330077
Annathema,0.32969
Clusterhead,0.329523
Pedras Vivas,0.329193
Krusader,0.328895
Wicked Jester,0.328634
Venus Volts,0.328268
Chuck And The Crack-Pipes,0.328061
Magda Angélica,0.327693
21st Century Schizoid Band,0.32717
the pisstons,0.326894
Aeon Winds,0.326641
B.B. King & Eric Clapton,0.326062
Payload,0.325983
Pikcha,0.325211
Parazit,0.325027
Hospital of Death,0.324541
Il Maniscalco Maldestro,0.324509
Laurent Chambert,0.324131
Gidon Kremer: Kremerata Baltica,0.324031
La Sorciere Noire,0.323981
Last Party,0.323809
De Juepuchas,0.323673
Acutor,0.323564
Disciples of Power,0.322614
Ecto,0.322481
Forrueiros,0.321689
KaCeZet i Fundamenty,0.32168
Ailie Robertson,0.321551
The Trashies,0.320645
Penti,0.319939
Chaos Venture,0.319372
Bootsauce,0.318364
Desert Wizards,0.317721
Crown The Lost,0.317601
Count Ossie & the Mystic Revelation of RastafarI,0.31752
Sam Carr's Delta Jukes,0.317313
Syndia,0.317272
The Equatics,0.316679
Vuco,0.316443
44 Caliber,0.316176
alos,0.315769
Brent Gunter,0.315605
The Northern Hemisphere,0.315473
La Puzzydoll,0.315274
Evaded,0.314978
Whorehouse,0.314682
Bevano Est,0.314014
X-UFO,0.313516
Johannes Linstead and Nicholas Gunn,0.31124
Bloodcum,0.311161
B.R.M.C.,0.311048
Takeshi Terauchi & The Bunnys,0.310964
The Boys of Country Nashville,0.309834
The Cape Of Good Hope,0.309677
Guilherme Lamounier,0.309221
Juan Ravioli,0.308897
Juston Stens and the Get Real Gang,0.308763
Démodé,0.308713
Saint Max and the Fanatics,0.308642
Mangobay,0.307628
ルルル,0.306895
Julia Sawicka Project,0.305486
Nadege Vacante,0.304933
Light Of Darkness,0.30434
The Liquid Machine,0.303494
Solemnity,0.30246
Milivoj Culibrk,0.302402
Grégoire Maret,0.30232
Alüzinati,0.302045
Schenker-Pattison Summit,0.301228
Nel Dubbio,0.300743
Stone in Egypt,0.300059
Tott Di,0.2995
Beyond Ye Grave,0.299434
Sithonia,0.2986
Mogg/Way,0.297588
喜納昌吉&チャンプルーズ,0.295783
The Earphone Heads,0.295776
Indastria,0.295226
Sad Boys,0.295207
Motor City Rockers,0.294416
San Pedro el cortez,0.294197
Damnable,0.293487
New Eden Orchestra,0.29319
Jarl,0.291891
Robert Plant & Alison Krauss,0.291663
Sabretung,0.291566
No Words,0.29069
Breathing Space,0.290621
John Pål Inderberg,0.289758
Rise from the Shadows,0.288344
Stanley Kubrick,0.287405
Soulcracker,0.286858
Small Giant,0.285704
Polish Chamber Orchestra/John Constable/Jerzy Maksymiuk,0.285118
Flaud Logic,0.28503
Athuzela Brown,0.284921
Ryan Adams & The Cardinals,0.282366
Red Indian,0.281301
Kris Henry,0.28095
Revent,0.279749
Le bugie di elisa,0.276922
The Clever Square,0.276919
David Fiuczynski & Rufus Cappadocia,0.276551
One Watt Sun,0.276429
Smoke & Fire,0.276194
Flemt,0.276002
4TDice,0.275985
batman park,0.275707
Stanislav Zaslavsky,0.274899
John Kelly & Maite Itoiz,0.27424
Living Voices And Strings,0.273838
Ron Asheton's New Order,0.273243
Mantissa,0.273173
Diana Ross and the Supremes,0.2722
Dance With The Bear,0.272012
Drive Me Crazy,0.271909
Alessandro Romeo,0.271167
The Aloone,0.271065
Ultra Pop,0.270906
Endangered Blood,0.270791
Miavagadilania,0.270324
The Delta Jukes,0.269575
Eric Clapton & Steve Winwood,0.269421
Caffè dei Treni Persi,0.268715
Lexxy,0.268451
Tuff Luck,0.268083
Skyroad,0.268079
Liudmila Knyazeva,0.268025
Κωστης Μαραβεγιας,0.267768
Exalted Dirt,0.264422
Rox Diamond,0.262624
The Bom Chicka Wah Wahs,0.262487
Johannes Löhndorf,0.261704
Sociasylum,0.261424
Exhumer,0.259651
21 Gram,0.259145
Borah Bergman Trio,0.258629
Charlie and Hash ft. El Cubanito,0.256968
D.V.C.,0.255972
DVC,0.255972
...al cruzar la calle,0.254024
Gorowski,0.248527
Dario Mollo & Tony Martin,0.247423
Antonio Pinto/Ed Cortes,0.244383
Nadar Solo,0.24235
Outlaw Blood,0.235109
Samantha Fish  Cassie Taylor & Dani Wilde,0.233358
Carolyn Hillyer,0.23273
Seraiah,0.231361
Schenker Barden Acoustic Project,0.231226
Texticulos de Mary e a Banda das Cachorra,0.23044
The Dirty Urchins,0.221364
Mark Elster,0.216925
May Doni,0.214963
Coolsville,0.212299
"Skrillex & Damian ""Jr. Gong"" Marley",0.212217
Lastenmusiikkiorkesteri Ammuu,0.208962
Philipp Vandré/Elmar Schrammel,0.207873
Christophe Héral  Billy Martin,0.198327
NELJUDI,0.195377
Arms To Amen,0.184872
Salário Mínimo,0.178341
Prólogo,0.178002
Beyoncé & André 3000,0.174307
Ella Fitzgerald & Joe Pass,0.173292
nanan,0.171843
Tony Bennett & Bill Evans,0.169381
DJ Lucifer,0.151623
The Jackson 5,0.15072
