from,to,country,city,state,price,color,nonstop,time,link,img,lat,lng
"sfo","kerr","Ireland","Kerry","","417","yellow","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/kerr?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=417","https://content.skyscnr.com/f6e923c89d1e189125a838235848f0a5/GettyImages-517056209.jpg?resize=500px:500px&quality=60undefined","52.15446069999999","-9.566863300000023",
"sfo","anua","Antigua and Barbuda","Saint John's","","417","yellow","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/anua?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=417","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","17.1417911","-61.79056400000002",
"sfo","mfma","Macau","Macau","","417","","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/mfma?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3","https://content.skyscnr.com/f8b6f219846c73dd71be6e16197c5adb/GettyImages-461762895.jpg?resize=500px:500px&quality=60undefined","22.1399903","113.56204170000001",
"sfo","ccsx","China","Changsha","","418","yellow","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/ccsx?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=418","https://content.skyscnr.com/93c774b868cc4516689de18f0e2a07e0/GettyImages-507583291.jpg?resize=500px:500px&quality=60undefined","28.1966667","113.22083329999998",
"sfo","ekat","Russia","Ekaterinburg","","418","yellow","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/ekat?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=418","https://content.skyscnr.com/3f2deb56089da59bfe023cc07c7bbf03/GettyImages-462787035.jpg?resize=500px:500px&quality=60undefined","0","0",
"sfo","arta","United States","Watertown","NY","419","yellow","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/arta?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=419","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","43.9945601","-75.89945089999998",
"sfo","cebp","Philippines","Cebu","","419","yellow","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/cebp?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=419","https://content.skyscnr.com/3d13492ebf1c1b0ac415bea8e172b960/GettyImages-505532917.jpg?resize=500px:500px&quality=60undefined","0","0",
"sfo","batm","Turkey","Batman","","420","yellow","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/batm?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=420","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","37.71387319999999","41.413824999999974",
"sfo","inve","United Kingdom","Inverness","","421","yellow","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/inve?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=421","https://content.skyscnr.com/1e69a0d5b185a94e2a86ca309bb2da67/GettyImages-484682478.jpg?resize=500px:500px&quality=60undefined","57.5422021","-4.049585799999932",
"sfo","rioa","Brazil","Rio De Janeiro","","421","yellow","1+ stops (Non-stop available)","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/rioa?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=421","https://content.skyscnr.com/ba949d5ebfad0f64643fa4c3652476ce/rio-de-janeiro-57.jpg?resize=500px:500px&quality=60undefined","-22.9078004","-43.18240300000002",
"sfo","rgnm","Myanmar","Yangon","","424","yellow","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/rgnm?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=424","https://content.skyscnr.com/f45d626258952f39dd213b11ea5dc85a/myanmar.JPG?resize=500px:500px&quality=60undefined","0","0",
"sfo","penm","Malaysia","Penang","","427","yellow","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/penm?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=427","https://content.skyscnr.com/5ef937a113dee21765a27c918adf5096/penang.jpg?resize=500px:500px&quality=60undefined","5.2964826","100.27485769999998",
"sfo","cybp","China","Yibin","","429","yellow","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/cybp?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=429","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","0","0",
"sfo","akln","New Zealand","Auckland","","429","yellow","1+ stops (Non-stop available)","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/akln?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=429","https://content.skyscnr.com/298f7876c93ca82e92877c5c672bd5aa/GettyImages-176796713.jpg?resize=500px:500px&quality=60undefined","-36.85194","174.63667699999996",
"sfo","daca","Bangladesh","Dhaka","","429","","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/daca?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3","https://content.skyscnr.com/439353930da4951ef91a1e18516c1a2b/GettyImages-119412560.jpg?resize=500px:500px&quality=60undefined","23.810332","90.41251809999994",
"sfo","stcb","United States","St Cloud","MN","431","yellow","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/stcb?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=431","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","45.5511863","-94.15151379999998",
"sfo","cnng","China","Nanning","","431","yellow","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/cnng?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=431","https://content.skyscnr.com/7b9703891a0f85b4a637ab97c13ab5ed/GettyImages-484456490.jpg?resize=500px:500px&quality=60undefined","22.6096443","108.17165820000002",
"sfo","timi","Romania","Timisoara","","431","yellow","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/timi?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=431","https://content.skyscnr.com/3dfad1e0f554d5cac84b35c67b8a0f77/GettyImages-475163356.jpg?resize=500px:500px&quality=60undefined","45.748682","21.219382600000017",
"sfo","tbli","Georgia","Tbilisi","","431","yellow","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/tbli?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=431","https://content.skyscnr.com/9ce4f334206ecb75decf8dcadac81839/GettyImages-484678884.jpg?resize=500px:500px&quality=60undefined","41.7023083","44.79192330000001",
"sfo","card","United Kingdom","Cardiff","","432","yellow","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/card?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=432","https://content.skyscnr.com/3ac6ba587d62c819e80a2554c7dc3894/GettyImages-478086609.jpg?resize=500px:500px&quality=60undefined","51.4936268","-3.1682025000000067",
"sfo","cdoy","China","Dongying","","433","yellow","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/cdoy?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=433","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","0","0",
"sfo","lvov","Ukraine","Lviv","","433","yellow","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/lvov?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=433","https://content.skyscnr.com/49f5362bdb8c366185ff467cb991350d/GettyImages-515245753.jpg?resize=500px:500px&quality=60undefined","49.839683","24.029717000000005",
"sfo","ccsa","Venezuela","Caracas","","433","yellow","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/ccsa?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=433","https://content.skyscnr.com/a8b781379a5c7d42d2006ed45e7aa787/GettyImages-504059951.jpg?resize=500px:500px&quality=60undefined","10.4883502","-66.8891696",
"sfo","ykaa","Canada","Kamloops","","436","","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/ykaa?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3","https://content.skyscnr.com/acdcbd3c43596b2f6304d6226e6641a5/GettyImages-159024465.jpg?resize=500px:500px&quality=60undefined","50.7052202","-120.44179020000001",
"sfo","suna","United States","Hailey","ID","439","yellow","Non-stop","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/suna?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=439","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","43.516676","-114.31271400000003",
"sfo","knoc","Ireland","Knock","","443","yellow","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/knoc?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=443","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","53.9137941","-8.811220000000048",
"sfo","blba","Panama","Balboa","","445","yellow","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/blba?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=445","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","8.9674801","-79.53305999999998",
"sfo","raba","Morocco","Rabat","","445","yellow","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/raba?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=445","https://content.skyscnr.com/6d10c1e96a107d179cab64377ec2435f/GettyImages-469219906.jpg?resize=500px:500px&quality=60undefined","33.9715904","-6.849812899999961",
"sfo","otza","United States","Kotzebue","AK","448","yellow","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/otza?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=448","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","66.8881057","-162.593391",
"sfo","iqta","Peru","Iquitos","","449","yellow","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/iqta?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=449","https://content.skyscnr.com/336456712d14c4dd1a898263763dd4db/GettyImages-490998454.jpg?resize=500px:500px&quality=60undefined","0","0",
"sfo","svda","Saint Vincent and the Grenadines","Kingstown","","450","yellow","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/svda?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=450","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","0","0",
"sfo","cagl","Italy","Cagliari","","452","yellow","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/cagl?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=452","https://content.skyscnr.com/b945bec4b08d6b3426c39032c2f5df97/GettyImages-490262019.jpg?resize=500px:500px&quality=60undefined","39.2515388","9.05567229999997",
"sfo","aloa","United States","Waterloo","IA","453","yellow","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/aloa?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=453","https://content.skyscnr.com/ab67a3b2cd59bafe51724cd57644df29/GettyImages-97771758.jpg?resize=500px:500px&quality=60undefined","42.5552262","-92.39796519999999",
"sfo","vall","Spain","Valladolid","","456","yellow","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/vall?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=456","https://content.skyscnr.com/54a784bfac7fdcb0e860eb14b9948e77/GettyImages-154317193.jpg?resize=500px:500px&quality=60undefined","41.6536898","-4.728546499999993",
"sfo","cair","Egypt","Cairo","","456","yellow","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/cair?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=456","https://content.skyscnr.com/acc18b20b3d6fc6edee095dc709c2e8a/GettyImages-516505363.jpg?resize=500px:500px&quality=60undefined","41.8827005","-87.62739169999998",
